DD,MM,YYYY,HH_start,HH_end_1,solar_heat_production_Mwh,solar_radiation_Wh-sqm,HH_end_2,diff_HH_end_2-1,count_of_selcted,manipulation
23,10,2012,23,24,0,0,24,0,7104,
24,10,2012,0,1,0,0,1,0,7105,
24,10,2012,1,2,0,0,2,0,7106,
24,10,2012,2,3,0,0,3,0,7107,
24,10,2012,3,4,0,0,4,0,7108,
24,10,2012,4,5,0,0,5,0,7109,
24,10,2012,5,6,0,0,6,0,7110,
24,10,2012,6,7,0,0,7,0,7111,
24,10,2012,7,8,0,0,8,0,7112,
24,10,2012,8,9,0,5,9,0,7113,
24,10,2012,9,10,0,13,10,0,7114,
24,10,2012,10,11,0,39,11,0,7115,
24,10,2012,11,12,0,45,12,0,7116,
24,10,2012,12,13,0,52,13,0,7117,
24,10,2012,13,14,0,45,14,0,7118,
24,10,2012,14,15,0,44,15,0,7119,
24,10,2012,15,16,0,40,16,0,7120,
24,10,2012,16,17,0,26,17,0,7121,
24,10,2012,17,18,0,5,18,0,7122,
24,10,2012,18,19,0,0,19,0,7123,
24,10,2012,19,20,0,0,20,0,7124,
24,10,2012,20,21,0,0,21,0,7125,
24,10,2012,21,22,0,0,22,0,7126,
24,10,2012,22,23,0,0,23,0,7127,
24,10,2012,23,24,0,0,24,0,7128,
25,10,2012,0,1,0,0,1,0,7129,
25,10,2012,1,2,0,0,2,0,7130,
25,10,2012,2,3,0,0,3,0,7131,
25,10,2012,3,4,0,0,4,0,7132,
25,10,2012,4,5,0,0,5,0,7133,
25,10,2012,5,6,0,0,6,0,7134,
25,10,2012,6,7,0,0,7,0,7135,
25,10,2012,7,8,0,0,8,0,7136,
25,10,2012,8,9,0,4,9,0,7137,
25,10,2012,9,10,0,27,10,0,7138,
25,10,2012,10,11,0,72,11,0,7139,
25,10,2012,11,12,0,129,12,0,7140,
25,10,2012,12,13,0,131,13,0,7141,
25,10,2012,13,14,0,156,14,0,7142,
25,10,2012,14,15,0,83,15,0,7143,
25,10,2012,15,16,0,37,16,0,7144,
25,10,2012,16,17,0.06,193,17,0,7145,
25,10,2012,17,18,0.1,19,18,0,7146,
25,10,2012,18,19,0,0,19,0,7147,
25,10,2012,19,20,0,0,20,0,7148,
25,10,2012,20,21,0,0,21,0,7149,
25,10,2012,21,22,0,0,22,0,7150,
25,10,2012,22,23,0,0,23,0,7151,
25,10,2012,23,24,0,0,24,0,7152,
26,10,2012,0,1,0,0,1,0,7153,
26,10,2012,1,2,0,0,2,0,7154,
26,10,2012,2,3,0,0,3,0,7155,
26,10,2012,3,4,0,0,4,0,7156,
26,10,2012,4,5,0,0,5,0,7157,
26,10,2012,5,6,0,0,6,0,7158,
26,10,2012,6,7,0,0,7,0,7159,
26,10,2012,7,8,0,0,8,0,7160,
26,10,2012,8,9,0,53,9,0,7161,
26,10,2012,9,10,0,303,10,0,7162,
26,10,2012,10,11,0.77,509,11,0,7163,
26,10,2012,11,12,3.29,652,12,0,7164,
26,10,2012,12,13,4.53,719,13,0,7165,
26,10,2012,13,14,4.77,724,14,0,7166,
26,10,2012,14,15,2.61,457,15,0,7167,
26,10,2012,15,16,0.95,327,16,0,7168,
26,10,2012,16,17,0.59,170,17,0,7169,
26,10,2012,17,18,0.09,27,18,0,7170,
26,10,2012,18,19,0,0,19,0,7171,
26,10,2012,19,20,0,0,20,0,7172,
26,10,2012,20,21,0,0,21,0,7173,
26,10,2012,21,22,0,0,22,0,7174,
26,10,2012,22,23,0,0,23,0,7175,
26,10,2012,23,24,0,0,24,0,7176,
27,10,2012,0,1,0,0,1,0,7177,
27,10,2012,1,2,0,0,2,0,7178,
27,10,2012,2,3,0,0,3,0,7179,
27,10,2012,3,4,0,0,4,0,7180,
27,10,2012,4,5,0,0,5,0,7181,
27,10,2012,5,6,0,0,6,0,7182,
27,10,2012,6,7,0,0,7,0,7183,
27,10,2012,7,8,0,0,8,0,7184,
27,10,2012,8,9,0,12,9,0,7185,
27,10,2012,9,10,0,269,10,0,7186,
27,10,2012,10,11,0.23,390,11,0,7187,
27,10,2012,11,12,1.23,407,12,0,7188,
27,10,2012,12,13,1.65,427,13,0,7189,
27,10,2012,13,14,1.52,395,14,0,7190,
27,10,2012,14,15,2.06,461,15,0,7191,
27,10,2012,15,16,1.42,433,16,0,7192,
27,10,2012,16,17,0.01,265,17,0,7193,
27,10,2012,17,18,0,12,18,0,7194,
27,10,2012,18,19,0,0,19,0,7195,
27,10,2012,19,20,0,0,20,0,7196,
27,10,2012,20,21,0,0,21,0,7197,
27,10,2012,21,22,0,0,22,0,7198,
27,10,2012,22,23,0,0,23,0,7199,
27,10,2012,23,24,0,0,24,0,7200,
28,10,2012,0,1,0,0,1,0,7201,
28,10,2012,1,2,0,0,2,0,7202,
28,10,2012,2,3,0,0,3,0,7203,
28,10,2012,3,4,0,0,4,0,7204,
28,10,2012,4,5,0,0,5,0,7205,
28,10,2012,5,6,0,0,6,0,7206,
28,10,2012,6,7,0,0,7,0,7207,
28,10,2012,7,8,0,38,8,0,7208,
28,10,2012,8,9,0.12,277,9,0,7209,
28,10,2012,9,10,0.78,485,10,0,7210,
28,10,2012,10,11,3.09,630,11,0,7211,
28,10,2012,11,12,4.43,709,12,0,7212,
28,10,2012,12,13,4.72,715,13,0,7213,
28,10,2012,13,14,3.73,629,14,0,7214,
28,10,2012,14,15,2.82,534,15,0,7215,
28,10,2012,15,16,1.1,331,16,0,7216,
28,10,2012,16,17,0.35,72,17,0,7217,
28,10,2012,17,18,0,0,18,0,7218,
28,10,2012,18,19,0,0,19,0,7219,
28,10,2012,19,20,0,0,20,0,7220,
28,10,2012,20,21,0,0,21,0,7221,
28,10,2012,21,22,0,0,22,0,7222,
28,10,2012,22,23,0,0,23,0,7223,
28,10,2012,23,24,0,0,24,0,7224,
29,10,2012,0,1,0,0,1,0,7225,
29,10,2012,1,2,0,0,2,0,7226,
29,10,2012,2,3,0,0,3,0,7227,
29,10,2012,3,4,0,0,4,0,7228,
29,10,2012,4,5,0,0,5,0,7229,
29,10,2012,5,6,0,0,6,0,7230,
29,10,2012,6,7,0,0,7,0,7231,
29,10,2012,7,8,0,19,8,0,7232,
29,10,2012,8,9,0,185,9,0,7233,
29,10,2012,9,10,0,81,10,0,7234,
29,10,2012,10,11,0,79,11,0,7235,
29,10,2012,11,12,0,187,12,0,7236,
29,10,2012,12,13,0,73,13,0,7237,
29,10,2012,13,14,0,54,14,0,7238,
29,10,2012,14,15,0,34,15,0,7239,
29,10,2012,15,16,0,16,16,0,7240,
29,10,2012,16,17,0,3,17,0,7241,
29,10,2012,17,18,0,0,18,0,7242,
29,10,2012,18,19,0,0,19,0,7243,
29,10,2012,19,20,0,0,20,0,7244,
29,10,2012,20,21,0,0,21,0,7245,
29,10,2012,21,22,0,0,22,0,7246,
29,10,2012,22,23,0,0,23,0,7247,
29,10,2012,23,24,0,0,24,0,7248,
30,10,2012,0,1,0,0,1,0,7249,
30,10,2012,1,2,0,0,2,0,7250,
30,10,2012,2,3,0,0,3,0,7251,
30,10,2012,3,4,0,0,4,0,7252,
30,10,2012,4,5,0,0,5,0,7253,
30,10,2012,5,6,0,0,6,0,7254,
30,10,2012,6,7,0,0,7,0,7255,
30,10,2012,7,8,0,6,8,0,7256,
30,10,2012,8,9,0,83,9,0,7257,
30,10,2012,9,10,0.37,455,10,0,7258,
30,10,2012,10,11,3.2,610,11,0,7259,
30,10,2012,11,12,3.89,671,12,0,7260,
30,10,2012,12,13,4.41,724,13,0,7261,
30,10,2012,13,14,3.11,514,14,0,7262,
30,10,2012,14,15,2.69,500,15,0,7263,
30,10,2012,15,16,0.58,179,16,0,7264,
30,10,2012,16,17,0.09,21,17,0,7265,
30,10,2012,17,18,0,0,18,0,7266,
30,10,2012,18,19,0,0,19,0,7267,
30,10,2012,19,20,0,0,20,0,7268,
30,10,2012,20,21,0,0,21,0,7269,
30,10,2012,21,22,0,0,22,0,7270,
30,10,2012,22,23,0,0,23,0,7271,
30,10,2012,23,24,0,0,24,0,7272,
31,10,2012,0,1,0,0,1,0,7273,
31,10,2012,1,2,0,0,2,0,7274,
31,10,2012,2,3,0,0,3,0,7275,
31,10,2012,3,4,0,0,4,0,7276,
31,10,2012,4,5,0,0,5,0,7277,
31,10,2012,5,6,0,0,6,0,7278,
31,10,2012,6,7,0,0,7,0,7279,
31,10,2012,7,8,0,10,8,0,7280,
31,10,2012,8,9,0,26,9,0,7281,
31,10,2012,9,10,0,69,10,0,7282,
31,10,2012,10,11,0,170,11,0,7283,
31,10,2012,11,12,0.07,239,12,0,7284,
31,10,2012,12,13,1.98,444,13,0,7285,
31,10,2012,13,14,2.25,505,14,0,7286,
31,10,2012,14,15,0.71,193,15,0,7287,
31,10,2012,15,16,0.27,39,16,0,7288,
31,10,2012,16,17,0,13,17,0,7289,
31,10,2012,17,18,0,0,18,0,7290,
31,10,2012,18,19,0,0,19,0,7291,
31,10,2012,19,20,0,0,20,0,7292,
31,10,2012,20,21,0,0,21,0,7293,
31,10,2012,21,22,0,0,22,0,7294,
31,10,2012,22,23,0,0,23,0,7295,
31,10,2012,23,24,0,0,24,0,7296,
1,11,2012,0,1,0,0,1,0,7297,
1,11,2012,1,2,0,0,2,0,7298,
1,11,2012,2,3,0,0,3,0,7299,
1,11,2012,3,4,0,0,4,0,7300,
1,11,2012,4,5,0,0,5,0,7301,
1,11,2012,5,6,0,0,6,0,7302,
1,11,2012,6,7,0,0,7,0,7303,
1,11,2012,7,8,0,2,8,0,7304,
1,11,2012,8,9,0,27,9,0,7305,
1,11,2012,9,10,0,49,10,0,7306,
1,11,2012,10,11,0,57,11,0,7307,
1,11,2012,11,12,0,58,12,0,7308,
1,11,2012,12,13,0,70,13,0,7309,
1,11,2012,13,14,0,64,14,0,7310,
1,11,2012,14,15,0,19,15,0,7311,
1,11,2012,15,16,0,14,16,0,7312,
1,11,2012,16,17,0,2,17,0,7313,
1,11,2012,17,18,0,0,18,0,7314,
1,11,2012,18,19,0,0,19,0,7315,
1,11,2012,19,20,0,0,20,0,7316,
1,11,2012,20,21,0,0,21,0,7317,
1,11,2012,21,22,0,0,22,0,7318,
1,11,2012,22,23,0,0,23,0,7319,
1,11,2012,23,24,0,0,24,0,7320,
2,11,2012,0,1,0,0,1,0,7321,
2,11,2012,1,2,0,0,2,0,7322,
2,11,2012,2,3,0,0,3,0,7323,
2,11,2012,3,4,0,0,4,0,7324,
2,11,2012,4,5,0,0,5,0,7325,
2,11,2012,5,6,0,0,6,0,7326,
2,11,2012,6,7,0,0,7,0,7327,
2,11,2012,7,8,0,5,8,0,7328,
2,11,2012,8,9,0,34,9,0,7329,
2,11,2012,9,10,0,45,10,0,7330,
2,11,2012,10,11,0,151,11,0,7331,
2,11,2012,11,12,0,89,12,0,7332,
2,11,2012,12,13,0,78,13,0,7333,
2,11,2012,13,14,0,127,14,0,7334,
2,11,2012,14,15,0,100,15,0,7335,
2,11,2012,15,16,0,17,16,0,7336,
2,11,2012,16,17,0,1,17,0,7337,
2,11,2012,17,18,0,0,18,0,7338,
2,11,2012,18,19,0,0,19,0,7339,
2,11,2012,19,20,0,0,20,0,7340,
2,11,2012,20,21,0,0,21,0,7341,
2,11,2012,21,22,0,0,22,0,7342,
2,11,2012,22,23,0,0,23,0,7343,
2,11,2012,23,24,0,0,24,0,7344,
3,11,2012,0,1,0,0,1,0,7345,
3,11,2012,1,2,0,0,2,0,7346,
3,11,2012,2,3,0,0,3,0,7347,
3,11,2012,3,4,0,0,4,0,7348,
3,11,2012,4,5,0,0,5,0,7349,
3,11,2012,5,6,0,0,6,0,7350,
3,11,2012,6,7,0,0,7,0,7351,
3,11,2012,7,8,0,2,8,0,7352,
3,11,2012,8,9,0,30,9,0,7353,
3,11,2012,9,10,0,151,10,0,7354,
3,11,2012,10,11,0.45,348,11,0,7355,
3,11,2012,11,12,0.82,337,12,0,7356,
3,11,2012,12,13,2.33,573,13,0,7357,
3,11,2012,13,14,0.8,141,14,0,7358,
3,11,2012,14,15,0.12,70,15,0,7359,
3,11,2012,15,16,0,73,16,0,7360,
3,11,2012,16,17,0,7,17,0,7361,
3,11,2012,17,18,0,0,18,0,7362,
3,11,2012,18,19,0,0,19,0,7363,
3,11,2012,19,20,0,0,20,0,7364,
3,11,2012,20,21,0,0,21,0,7365,
3,11,2012,21,22,0,0,22,0,7366,
3,11,2012,22,23,0,0,23,0,7367,
3,11,2012,23,24,0,0,24,0,7368,
4,11,2012,0,1,0,0,1,0,7369,
4,11,2012,1,2,0,0,2,0,7370,
4,11,2012,2,3,0,0,3,0,7371,
4,11,2012,3,4,0,0,4,0,7372,
4,11,2012,4,5,0,0,5,0,7373,
4,11,2012,5,6,0,0,6,0,7374,
4,11,2012,6,7,0,0,7,0,7375,
4,11,2012,7,8,0,11,8,0,7376,
4,11,2012,8,9,0,180,9,0,7377,
4,11,2012,9,10,0.06,410,10,0,7378,
4,11,2012,10,11,1.69,575,11,0,7379,
4,11,2012,11,12,1.8,485,12,0,7380,
4,11,2012,12,13,3.15,670,13,0,7381,
4,11,2012,13,14,2.66,598,14,0,7382,
4,11,2012,14,15,1.58,460,15,0,7383,
4,11,2012,15,16,0.62,153,16,0,7384,
4,11,2012,16,17,0.08,5,17,0,7385,
4,11,2012,17,18,0,0,18,0,7386,
4,11,2012,18,19,0,0,19,0,7387,
4,11,2012,19,20,0,0,20,0,7388,
4,11,2012,20,21,0,0,21,0,7389,
4,11,2012,21,22,0,0,22,0,7390,
4,11,2012,22,23,0,0,23,0,7391,
4,11,2012,23,24,0,0,24,0,7392,
5,11,2012,0,1,0,0,1,0,7393,
5,11,2012,1,2,0,0,2,0,7394,
5,11,2012,2,3,0,0,3,0,7395,
5,11,2012,3,4,0,0,4,0,7396,
5,11,2012,4,5,0,0,5,0,7397,
5,11,2012,5,6,0,0,6,0,7398,
5,11,2012,6,7,0,0,7,0,7399,
5,11,2012,7,8,0,0,8,0,7400,
5,11,2012,8,9,0,0,9,0,7401,
5,11,2012,9,10,0,0,10,0,7402,
5,11,2012,10,11,0,0,11,0,7403,
5,11,2012,11,12,0,0,12,0,7404,
5,11,2012,12,13,0,0,13,0,7405,
5,11,2012,13,14,0,0,14,0,7406,
5,11,2012,14,15,0,0,15,0,7407,
5,11,2012,15,16,0,0,16,0,7408,
5,11,2012,16,17,0,0,17,0,7409,
5,11,2012,17,18,0,0,18,0,7410,
5,11,2012,18,19,0,0,19,0,7411,
5,11,2012,19,20,0,0,20,0,7412,
5,11,2012,20,21,0,0,21,0,7413,
5,11,2012,21,22,0,0,22,0,7414,
5,11,2012,22,23,0,0,23,0,7415,
5,11,2012,23,24,0,0,24,0,7416,
6,11,2012,0,1,0,0,1,0,7417,
6,11,2012,1,2,0,0,2,0,7418,
6,11,2012,2,3,0,0,3,0,7419,
6,11,2012,3,4,0,0,4,0,7420,
6,11,2012,4,5,0,0,5,0,7421,
6,11,2012,5,6,0,0,6,0,7422,
6,11,2012,6,7,0,0,7,0,7423,
6,11,2012,7,8,0,0,8,0,7424,
6,11,2012,8,9,0,0,9,0,7425,
6,11,2012,9,10,0,0,10,0,7426,
6,11,2012,10,11,0,0,11,0,7427,
6,11,2012,11,12,0,0,12,0,7428,
6,11,2012,12,13,0,0,13,0,7429,
6,11,2012,13,14,0,0,14,0,7430,
6,11,2012,14,15,0,0,15,0,7431,
6,11,2012,15,16,0,0,16,0,7432,
6,11,2012,16,17,0,0,17,0,7433,
6,11,2012,17,18,0,0,18,0,7434,
6,11,2012,18,19,0,0,19,0,7435,
6,11,2012,19,20,0,0,20,0,7436,
6,11,2012,20,21,0,0,21,0,7437,
6,11,2012,21,22,0,0,22,0,7438,
6,11,2012,22,23,0,0,23,0,7439,
6,11,2012,23,24,0,0,24,0,7440,
7,11,2012,0,1,0,0,1,0,7441,
7,11,2012,1,2,0,0,2,0,7442,
7,11,2012,2,3,0,0,3,0,7443,
7,11,2012,3,4,0,0,4,0,7444,
7,11,2012,4,5,0,0,5,0,7445,
7,11,2012,5,6,0,0,6,0,7446,
7,11,2012,6,7,0,0,7,0,7447,
7,11,2012,7,8,0,0,8,0,7448,
7,11,2012,8,9,0,0,9,0,7449,
7,11,2012,9,10,0,0,10,0,7450,
7,11,2012,10,11,0,0,11,0,7451,
7,11,2012,11,12,0,0,12,0,7452,
7,11,2012,12,13,0,0,13,0,7453,
7,11,2012,13,14,0,0,14,0,7454,
7,11,2012,14,15,0,0,15,0,7455,
7,11,2012,15,16,0,0,16,0,7456,
7,11,2012,16,17,0,0,17,0,7457,
7,11,2012,17,18,0,0,18,0,7458,
7,11,2012,18,19,0,0,19,0,7459,
7,11,2012,19,20,0,0,20,0,7460,
7,11,2012,20,21,0,10,21,0,7461,
7,11,2012,21,22,0,0,22,0,7462,
7,11,2012,22,23,0,0,23,0,7463,
7,11,2012,23,24,0,0,24,0,7464,
8,11,2012,0,1,0,0,1,0,7465,
8,11,2012,1,2,0,0,2,0,7466,
8,11,2012,2,3,0,0,3,0,7467,
8,11,2012,3,4,0,0,4,0,7468,
8,11,2012,4,5,0,0,5,0,7469,
8,11,2012,5,6,0,0,6,0,7470,
8,11,2012,6,7,0,0,7,0,7471,
8,11,2012,7,8,0,0,8,0,7472,
8,11,2012,8,9,0,5,9,0,7473,
8,11,2012,9,10,0,14,10,0,7474,
8,11,2012,10,11,0,21,11,0,7475,
8,11,2012,11,12,0,27,12,0,7476,
8,11,2012,12,13,0,96,13,0,7477,
8,11,2012,13,14,0,53,14,0,7478,
8,11,2012,14,15,0,26,15,0,7479,
8,11,2012,15,16,0,8,16,0,7480,
8,11,2012,16,17,0,2,17,0,7481,
8,11,2012,17,18,0,0,18,0,7482,
8,11,2012,18,19,0,0,19,0,7483,
8,11,2012,19,20,0,0,20,0,7484,
8,11,2012,20,21,0,0,21,0,7485,
8,11,2012,21,22,0,0,22,0,7486,
8,11,2012,22,23,0,0,23,0,7487,
8,11,2012,23,24,0,0,24,0,7488,
9,11,2012,0,1,0,0,1,0,7489,
9,11,2012,1,2,0,0,2,0,7490,
9,11,2012,2,3,0,0,3,0,7491,
9,11,2012,3,4,0,0,4,0,7492,
9,11,2012,4,5,0,0,5,0,7493,
9,11,2012,5,6,0,0,6,0,7494,
9,11,2012,6,7,0,0,7,0,7495,
9,11,2012,7,8,0,1,8,0,7496,
9,11,2012,8,9,0,15,9,0,7497,
9,11,2012,9,10,0,71,10,0,7498,
9,11,2012,10,11,0,69,11,0,7499,
9,11,2012,11,12,0,118,12,0,7500,
9,11,2012,12,13,0,99,13,0,7501,
9,11,2012,13,14,0,140,14,0,7502,
9,11,2012,14,15,0,74,15,0,7503,
9,11,2012,15,16,0,34,16,0,7504,
9,11,2012,16,17,0,3,17,0,7505,
9,11,2012,17,18,0,0,18,0,7506,
9,11,2012,18,19,0,0,19,0,7507,
9,11,2012,19,20,0,0,20,0,7508,
9,11,2012,20,21,0,0,21,0,7509,
9,11,2012,21,22,0,0,22,0,7510,
9,11,2012,22,23,0,0,23,0,7511,
9,11,2012,23,24,0,0,24,0,7512,
10,11,2012,0,1,0,0,1,0,7513,
10,11,2012,1,2,0,0,2,0,7514,
10,11,2012,2,3,0,0,3,0,7515,
10,11,2012,3,4,0,0,4,0,7516,
10,11,2012,4,5,0,0,5,0,7517,
10,11,2012,5,6,0,0,6,0,7518,
10,11,2012,6,7,0,0,7,0,7519,
10,11,2012,7,8,0,2,8,0,7520,
10,11,2012,8,9,0,40,9,0,7521,
10,11,2012,9,10,0,30,10,0,7522,
10,11,2012,10,11,0,160,11,0,7523,
10,11,2012,11,12,0,194,12,0,7524,
10,11,2012,12,13,0,155,13,0,7525,
10,11,2012,13,14,0,71,14,0,7526,
10,11,2012,14,15,0,42,15,0,7527,
10,11,2012,15,16,0,12,16,0,7528,
10,11,2012,16,17,0,1,17,0,7529,
10,11,2012,17,18,0,0,18,0,7530,
10,11,2012,18,19,0,0,19,0,7531,
10,11,2012,19,20,0,0,20,0,7532,
10,11,2012,20,21,0,0,21,0,7533,
10,11,2012,21,22,0,0,22,0,7534,
10,11,2012,22,23,0,0,23,0,7535,
10,11,2012,23,24,0,0,24,0,7536,
11,11,2012,0,1,0,0,1,0,7537,
11,11,2012,1,2,0,0,2,0,7538,
11,11,2012,2,3,0,0,3,0,7539,
11,11,2012,3,4,0,0,4,0,7540,
11,11,2012,4,5,0,0,5,0,7541,
11,11,2012,5,6,0,0,6,0,7542,
11,11,2012,6,7,0,0,7,0,7543,
11,11,2012,7,8,0,0,8,0,7544,
11,11,2012,8,9,0,17,9,0,7545,
11,11,2012,9,10,0,86,10,0,7546,
11,11,2012,10,11,0,214,11,0,7547,
11,11,2012,11,12,0.21,201,12,0,7548,
11,11,2012,12,13,0.79,368,13,0,7549,
11,11,2012,13,14,1.45,445,14,0,7550,
11,11,2012,14,15,1.07,311,15,0,7551,
11,11,2012,15,16,0.36,170,16,0,7552,
11,11,2012,16,17,0.03,9,17,0,7553,
11,11,2012,17,18,0,0,18,0,7554,
11,11,2012,18,19,0,0,19,0,7555,
11,11,2012,19,20,0,0,20,0,7556,
11,11,2012,20,21,0,0,21,0,7557,
11,11,2012,21,22,0,0,22,0,7558,
11,11,2012,22,23,0,0,23,0,7559,
11,11,2012,23,24,0,0,24,0,7560,
12,11,2012,0,1,0,0,1,0,7561,
12,11,2012,1,2,0,0,2,0,7562,
12,11,2012,2,3,0,0,3,0,7563,
12,11,2012,3,4,0,0,4,0,7564,
12,11,2012,4,5,0,0,5,0,7565,
12,11,2012,5,6,0,0,6,0,7566,
12,11,2012,6,7,0,0,7,0,7567,
12,11,2012,7,8,0,4,8,0,7568,
12,11,2012,8,9,0,70,9,0,7569,
12,11,2012,9,10,0,71,10,0,7570,
12,11,2012,10,11,0,79,11,0,7571,
12,11,2012,11,12,0,221,12,0,7572,
12,11,2012,12,13,0.63,348,13,0,7573,
12,11,2012,13,14,0.46,226,14,0,7574,
12,11,2012,14,15,0.27,73,15,0,7575,
12,11,2012,15,16,0.01,22,16,0,7576,
12,11,2012,16,17,0,5,17,0,7577,
12,11,2012,17,18,0,0,18,0,7578,
12,11,2012,18,19,0,0,19,0,7579,
12,11,2012,19,20,0,0,20,0,7580,
12,11,2012,20,21,0,0,21,0,7581,
12,11,2012,21,22,0,0,22,0,7582,
12,11,2012,22,23,0,0,23,0,7583,
12,11,2012,23,24,0,0,24,0,7584,
13,11,2012,0,1,0,0,1,0,7585,
13,11,2012,1,2,0,0,2,0,7586,
13,11,2012,2,3,0,0,3,0,7587,
13,11,2012,3,4,0,0,4,0,7588,
13,11,2012,4,5,0,0,5,0,7589,
13,11,2012,5,6,0,0,6,0,7590,
13,11,2012,6,7,0,0,7,0,7591,
13,11,2012,7,8,0,0,8,0,7592,
13,11,2012,8,9,0,13,9,0,7593,
13,11,2012,9,10,0,120,10,0,7594,
13,11,2012,10,11,0,177,11,0,7595,
13,11,2012,11,12,0,132,12,0,7596,
13,11,2012,12,13,0,111,13,0,7597,
13,11,2012,13,14,0,130,14,0,7598,
13,11,2012,14,15,0,85,15,0,7599,
13,11,2012,15,16,0,31,16,0,7600,
13,11,2012,16,17,0,2,17,0,7601,
13,11,2012,17,18,0,0,18,0,7602,
13,11,2012,18,19,0,0,19,0,7603,
13,11,2012,19,20,0,0,20,0,7604,
13,11,2012,20,21,0,0,21,0,7605,
13,11,2012,21,22,0,0,22,0,7606,
13,11,2012,22,23,0,0,23,0,7607,
13,11,2012,23,24,0,0,24,0,7608,
14,11,2012,0,1,0,0,1,0,7609,
14,11,2012,1,2,0,0,2,0,7610,
14,11,2012,2,3,0,0,3,0,7611,
14,11,2012,3,4,0,0,4,0,7612,
14,11,2012,4,5,0,0,5,0,7613,
14,11,2012,5,6,0,0,6,0,7614,
14,11,2012,6,7,0,0,7,0,7615,
14,11,2012,7,8,0,0,8,0,7616,
14,11,2012,8,9,0,8,9,0,7617,
14,11,2012,9,10,0,19,10,0,7618,
14,11,2012,10,11,0,35,11,0,7619,
14,11,2012,11,12,0,42,12,0,7620,
14,11,2012,12,13,0,36,13,0,7621,
14,11,2012,13,14,0,32,14,0,7622,
14,11,2012,14,15,0,29,15,0,7623,
14,11,2012,15,16,0,9,16,0,7624,
14,11,2012,16,17,0,1,17,0,7625,
14,11,2012,17,18,0,0,18,0,7626,
14,11,2012,18,19,0,0,19,0,7627,
14,11,2012,19,20,0,0,20,0,7628,
14,11,2012,20,21,0,0,21,0,7629,
14,11,2012,21,22,0,0,22,0,7630,
14,11,2012,22,23,0,0,23,0,7631,
14,11,2012,23,24,0,0,24,0,7632,
15,11,2012,0,1,0,0,1,0,7633,
15,11,2012,1,2,0,0,2,0,7634,
15,11,2012,2,3,0,0,3,0,7635,
15,11,2012,3,4,0,0,4,0,7636,
15,11,2012,4,5,0,0,5,0,7637,
15,11,2012,5,6,0,0,6,0,7638,
15,11,2012,6,7,0,0,7,0,7639,
15,11,2012,7,8,0,0,8,0,7640,
15,11,2012,8,9,0,8,9,0,7641,
15,11,2012,9,10,0,28,10,0,7642,
15,11,2012,10,11,0,41,11,0,7643,
15,11,2012,11,12,0,46,12,0,7644,
15,11,2012,12,13,0,51,13,0,7645,
15,11,2012,13,14,0,55,14,0,7646,
15,11,2012,14,15,0,43,15,0,7647,
15,11,2012,15,16,0,12,16,0,7648,
15,11,2012,16,17,0,1,17,0,7649,
15,11,2012,17,18,0,0,18,0,7650,
15,11,2012,18,19,0,0,19,0,7651,
15,11,2012,19,20,0,0,20,0,7652,
15,11,2012,20,21,0,0,21,0,7653,
15,11,2012,21,22,0,0,22,0,7654,
15,11,2012,22,23,0,0,23,0,7655,
15,11,2012,23,24,0,0,24,0,7656,
16,11,2012,0,1,0,0,1,0,7657,
16,11,2012,1,2,0,0,2,0,7658,
16,11,2012,2,3,0,0,3,0,7659,
16,11,2012,3,4,0,0,4,0,7660,
16,11,2012,4,5,0,0,5,0,7661,
16,11,2012,5,6,0,0,6,0,7662,
16,11,2012,6,7,0,0,7,0,7663,
16,11,2012,7,8,0,0,8,0,7664,
16,11,2012,8,9,0,5,9,0,7665,
16,11,2012,9,10,0,19,10,0,7666,
16,11,2012,10,11,0,52,11,0,7667,
16,11,2012,11,12,0,46,12,0,7668,
16,11,2012,12,13,0,46,13,0,7669,
16,11,2012,13,14,0,42,14,0,7670,
16,11,2012,14,15,0,25,15,0,7671,
16,11,2012,15,16,0,6,16,0,7672,
16,11,2012,16,17,0,0,17,0,7673,
16,11,2012,17,18,0,0,18,0,7674,
16,11,2012,18,19,0,0,19,0,7675,
16,11,2012,19,20,0,0,20,0,7676,
16,11,2012,20,21,0,0,21,0,7677,
16,11,2012,21,22,0,0,22,0,7678,
16,11,2012,22,23,0,0,23,0,7679,
16,11,2012,23,24,0,0,24,0,7680,
17,11,2012,0,1,0,0,1,0,7681,
17,11,2012,1,2,0,0,2,0,7682,
17,11,2012,2,3,0,0,3,0,7683,
17,11,2012,3,4,0,0,4,0,7684,
17,11,2012,4,5,0,0,5,0,7685,
17,11,2012,5,6,0,0,6,0,7686,
17,11,2012,6,7,0,0,7,0,7687,
17,11,2012,7,8,0,0,8,0,7688,
17,11,2012,8,9,0,7,9,0,7689,
17,11,2012,9,10,0,25,10,0,7690,
17,11,2012,10,11,0,50,11,0,7691,
17,11,2012,11,12,0,71,12,0,7692,
17,11,2012,12,13,0,63,13,0,7693,
17,11,2012,13,14,0,67,14,0,7694,
17,11,2012,14,15,0,51,15,0,7695,
17,11,2012,15,16,0,17,16,0,7696,
17,11,2012,16,17,0,1,17,0,7697,
17,11,2012,17,18,0,0,18,0,7698,
17,11,2012,18,19,0,0,19,0,7699,
17,11,2012,19,20,0,0,20,0,7700,
17,11,2012,20,21,0,0,21,0,7701,
17,11,2012,21,22,0,0,22,0,7702,
