utc_timestamp,cet_cest_timestamp,DE_50hertz_solar_generation_forecast,DE_amprion_solar_generation_forecast,DE_transnetbw_solar_generation_forecast
2012-01-16T15:00:00Z,2012-01-16T16:00:00+0100,20,124,53
2012-01-16T16:00:00Z,2012-01-16T17:00:00+0100,0,3,2
2012-01-16T17:00:00Z,2012-01-16T18:00:00+0100,0,0,0
2012-01-16T18:00:00Z,2012-01-16T19:00:00+0100,0,0,0
2012-01-16T19:00:00Z,2012-01-16T20:00:00+0100,0,0,0
2012-01-16T20:00:00Z,2012-01-16T21:00:00+0100,0,0,0
2012-01-16T21:00:00Z,2012-01-16T22:00:00+0100,0,0,0
2012-01-16T22:00:00Z,2012-01-16T23:00:00+0100,0,0,0
2012-01-16T23:00:00Z,2012-01-17T00:00:00+0100,0,0,0
2012-01-17T00:00:00Z,2012-01-17T01:00:00+0100,0,0,0
2012-01-17T01:00:00Z,2012-01-17T02:00:00+0100,0,0,0
2012-01-17T02:00:00Z,2012-01-17T03:00:00+0100,0,0,0
2012-01-17T03:00:00Z,2012-01-17T04:00:00+0100,0,0,0
2012-01-17T04:00:00Z,2012-01-17T05:00:00+0100,0,0,0
2012-01-17T05:00:00Z,2012-01-17T06:00:00+0100,0,0,0
2012-01-17T06:00:00Z,2012-01-17T07:00:00+0100,0,0,4
2012-01-17T07:00:00Z,2012-01-17T08:00:00+0100,12,30,89
2012-01-17T08:00:00Z,2012-01-17T09:00:00+0100,62,427,476
2012-01-17T09:00:00Z,2012-01-17T10:00:00+0100,108,1026,993
2012-01-17T10:00:00Z,2012-01-17T11:00:00+0100,142,1528,1315
2012-01-17T11:00:00Z,2012-01-17T12:00:00+0100,155,1819,1400
2012-01-17T12:00:00Z,2012-01-17T13:00:00+0100,135,1774,1274
2012-01-17T13:00:00Z,2012-01-17T14:00:00+0100,98,1423,927
2012-01-17T14:00:00Z,2012-01-17T15:00:00+0100,53,772,399
2012-01-17T15:00:00Z,2012-01-17T16:00:00+0100,9,124,56
2012-01-17T16:00:00Z,2012-01-17T17:00:00+0100,0,4,2
2012-01-17T17:00:00Z,2012-01-17T18:00:00+0100,0,0,0
2012-01-17T18:00:00Z,2012-01-17T19:00:00+0100,0,0,0
2012-01-17T19:00:00Z,2012-01-17T20:00:00+0100,0,0,0
2012-01-17T20:00:00Z,2012-01-17T21:00:00+0100,0,0,0
2012-01-17T21:00:00Z,2012-01-17T22:00:00+0100,0,0,0
2012-01-17T22:00:00Z,2012-01-17T23:00:00+0100,0,0,0
2012-01-17T23:00:00Z,2012-01-18T00:00:00+0100,0,0,0
2012-01-18T00:00:00Z,2012-01-18T01:00:00+0100,0,0,0
2012-01-18T01:00:00Z,2012-01-18T02:00:00+0100,0,0,0
2012-01-18T02:00:00Z,2012-01-18T03:00:00+0100,0,0,0
2012-01-18T03:00:00Z,2012-01-18T04:00:00+0100,0,0,0
2012-01-18T04:00:00Z,2012-01-18T05:00:00+0100,0,0,0
2012-01-18T05:00:00Z,2012-01-18T06:00:00+0100,0,0,0
2012-01-18T06:00:00Z,2012-01-18T07:00:00+0100,0,1,5
2012-01-18T07:00:00Z,2012-01-18T08:00:00+0100,78,38,102
2012-01-18T08:00:00Z,2012-01-18T09:00:00+0100,426,397,538
2012-01-18T09:00:00Z,2012-01-18T10:00:00+0100,798,870,1123
2012-01-18T10:00:00Z,2012-01-18T11:00:00+0100,1031,1158,1509
2012-01-18T11:00:00Z,2012-01-18T12:00:00+0100,1080,1208,1611
2012-01-18T12:00:00Z,2012-01-18T13:00:00+0100,911,1008,1452
2012-01-18T13:00:00Z,2012-01-18T14:00:00+0100,641,694,1025
2012-01-18T14:00:00Z,2012-01-18T15:00:00+0100,314,318,416
2012-01-18T15:00:00Z,2012-01-18T16:00:00+0100,44,48,59
2012-01-18T16:00:00Z,2012-01-18T17:00:00+0100,0,6,2
2012-01-18T17:00:00Z,2012-01-18T18:00:00+0100,0,0,0
2012-01-18T18:00:00Z,2012-01-18T19:00:00+0100,0,0,0
2012-01-18T19:00:00Z,2012-01-18T20:00:00+0100,0,0,0
2012-01-18T20:00:00Z,2012-01-18T21:00:00+0100,0,0,0
2012-01-18T21:00:00Z,2012-01-18T22:00:00+0100,0,0,0
2012-01-18T22:00:00Z,2012-01-18T23:00:00+0100,0,0,0
2012-01-18T23:00:00Z,2012-01-19T00:00:00+0100,0,0,0
2012-01-19T00:00:00Z,2012-01-19T01:00:00+0100,0,0,0
2012-01-19T01:00:00Z,2012-01-19T02:00:00+0100,0,0,0
2012-01-19T02:00:00Z,2012-01-19T03:00:00+0100,0,0,0
2012-01-19T03:00:00Z,2012-01-19T04:00:00+0100,0,0,0
2012-01-19T04:00:00Z,2012-01-19T05:00:00+0100,0,0,0
2012-01-19T05:00:00Z,2012-01-19T06:00:00+0100,0,0,0
2012-01-19T06:00:00Z,2012-01-19T07:00:00+0100,0,0,0
2012-01-19T07:00:00Z,2012-01-19T08:00:00+0100,8,3,6
2012-01-19T08:00:00Z,2012-01-19T09:00:00+0100,37,44,26
2012-01-19T09:00:00Z,2012-01-19T10:00:00+0100,67,151,62
2012-01-19T10:00:00Z,2012-01-19T11:00:00+0100,93,281,95
2012-01-19T11:00:00Z,2012-01-19T12:00:00+0100,100,389,104
2012-01-19T12:00:00Z,2012-01-19T13:00:00+0100,88,456,87
2012-01-19T13:00:00Z,2012-01-19T14:00:00+0100,61,408,54
2012-01-19T14:00:00Z,2012-01-19T15:00:00+0100,32,244,22
2012-01-19T15:00:00Z,2012-01-19T16:00:00+0100,5,46,4
2012-01-19T16:00:00Z,2012-01-19T17:00:00+0100,0,3,0
2012-01-19T17:00:00Z,2012-01-19T18:00:00+0100,0,0,0
2012-01-19T18:00:00Z,2012-01-19T19:00:00+0100,0,0,0
2012-01-19T19:00:00Z,2012-01-19T20:00:00+0100,0,0,0
2012-01-19T20:00:00Z,2012-01-19T21:00:00+0100,0,0,0
2012-01-19T21:00:00Z,2012-01-19T22:00:00+0100,0,0,0
2012-01-19T22:00:00Z,2012-01-19T23:00:00+0100,0,0,0
2012-01-19T23:00:00Z,2012-01-20T00:00:00+0100,0,0,0
2012-01-20T00:00:00Z,2012-01-20T01:00:00+0100,0,0,0
2012-01-20T01:00:00Z,2012-01-20T02:00:00+0100,0,0,0
2012-01-20T02:00:00Z,2012-01-20T03:00:00+0100,0,0,0
2012-01-20T03:00:00Z,2012-01-20T04:00:00+0100,0,0,0
2012-01-20T04:00:00Z,2012-01-20T05:00:00+0100,0,0,0
2012-01-20T05:00:00Z,2012-01-20T06:00:00+0100,0,0,0
2012-01-20T06:00:00Z,2012-01-20T07:00:00+0100,0,0,2
2012-01-20T07:00:00Z,2012-01-20T08:00:00+0100,43,12,36
2012-01-20T08:00:00Z,2012-01-20T09:00:00+0100,204,174,184
2012-01-20T09:00:00Z,2012-01-20T10:00:00+0100,333,403,451
2012-01-20T10:00:00Z,2012-01-20T11:00:00+0100,422,546,716
2012-01-20T11:00:00Z,2012-01-20T12:00:00+0100,435,547,724
2012-01-20T12:00:00Z,2012-01-20T13:00:00+0100,374,509,569
2012-01-20T13:00:00Z,2012-01-20T14:00:00+0100,276,356,334
2012-01-20T14:00:00Z,2012-01-20T15:00:00+0100,153,158,111
2012-01-20T15:00:00Z,2012-01-20T16:00:00+0100,27,24,18
2012-01-20T16:00:00Z,2012-01-20T17:00:00+0100,0,3,1
2012-01-20T17:00:00Z,2012-01-20T18:00:00+0100,0,0,0
2012-01-20T18:00:00Z,2012-01-20T19:00:00+0100,0,0,0
2012-01-20T19:00:00Z,2012-01-20T20:00:00+0100,0,0,0
2012-01-20T20:00:00Z,2012-01-20T21:00:00+0100,0,0,0
2012-01-20T21:00:00Z,2012-01-20T22:00:00+0100,0,0,0
2012-01-20T22:00:00Z,2012-01-20T23:00:00+0100,0,0,0
2012-01-20T23:00:00Z,2012-01-21T00:00:00+0100,0,0,0
2012-01-21T00:00:00Z,2012-01-21T01:00:00+0100,0,0,0
2012-01-21T01:00:00Z,2012-01-21T02:00:00+0100,0,0,0
2012-01-21T02:00:00Z,2012-01-21T03:00:00+0100,0,0,0
2012-01-21T03:00:00Z,2012-01-21T04:00:00+0100,0,0,0
2012-01-21T04:00:00Z,2012-01-21T05:00:00+0100,0,0,0
2012-01-21T05:00:00Z,2012-01-21T06:00:00+0100,0,0,0
2012-01-21T06:00:00Z,2012-01-21T07:00:00+0100,0,0,1
2012-01-21T07:00:00Z,2012-01-21T08:00:00+0100,19,0,8
2012-01-21T08:00:00Z,2012-01-21T09:00:00+0100,69,2,31
2012-01-21T09:00:00Z,2012-01-21T10:00:00+0100,99,30,68
2012-01-21T10:00:00Z,2012-01-21T11:00:00+0100,99,52,99
2012-01-21T11:00:00Z,2012-01-21T12:00:00+0100,81,60,106
2012-01-21T12:00:00Z,2012-01-21T13:00:00+0100,57,61,86
2012-01-21T13:00:00Z,2012-01-21T14:00:00+0100,36,70,52
2012-01-21T14:00:00Z,2012-01-21T15:00:00+0100,20,41,20
2012-01-21T15:00:00Z,2012-01-21T16:00:00+0100,4,6,4
2012-01-21T16:00:00Z,2012-01-21T17:00:00+0100,0,0,0
2012-01-21T17:00:00Z,2012-01-21T18:00:00+0100,0,0,0
2012-01-21T18:00:00Z,2012-01-21T19:00:00+0100,0,0,0
2012-01-21T19:00:00Z,2012-01-21T20:00:00+0100,0,0,0
2012-01-21T20:00:00Z,2012-01-21T21:00:00+0100,0,0,0
2012-01-21T21:00:00Z,2012-01-21T22:00:00+0100,0,0,0
2012-01-21T22:00:00Z,2012-01-21T23:00:00+0100,0,0,0
2012-01-21T23:00:00Z,2012-01-22T00:00:00+0100,0,0,0
2012-01-22T00:00:00Z,2012-01-22T01:00:00+0100,0,0,0
2012-01-22T01:00:00Z,2012-01-22T02:00:00+0100,0,0,0
2012-01-22T02:00:00Z,2012-01-22T03:00:00+0100,0,0,0
2012-01-22T03:00:00Z,2012-01-22T04:00:00+0100,0,0,0
2012-01-22T04:00:00Z,2012-01-22T05:00:00+0100,0,0,0
2012-01-22T05:00:00Z,2012-01-22T06:00:00+0100,0,0,0
2012-01-22T06:00:00Z,2012-01-22T07:00:00+0100,0,0,2
2012-01-22T07:00:00Z,2012-01-22T08:00:00+0100,42,7,32
2012-01-22T08:00:00Z,2012-01-22T09:00:00+0100,177,100,136
2012-01-22T09:00:00Z,2012-01-22T10:00:00+0100,272,234,270
2012-01-22T10:00:00Z,2012-01-22T11:00:00+0100,330,282,366
2012-01-22T11:00:00Z,2012-01-22T12:00:00+0100,310,289,366
2012-01-22T12:00:00Z,2012-01-22T13:00:00+0100,250,234,295
2012-01-22T13:00:00Z,2012-01-22T14:00:00+0100,166,134,188
2012-01-22T14:00:00Z,2012-01-22T15:00:00+0100,88,56,81
2012-01-22T15:00:00Z,2012-01-22T16:00:00+0100,19,15,17
2012-01-22T16:00:00Z,2012-01-22T17:00:00+0100,0,4,1
2012-01-22T17:00:00Z,2012-01-22T18:00:00+0100,0,0,0
2012-01-22T18:00:00Z,2012-01-22T19:00:00+0100,0,0,0
2012-01-22T19:00:00Z,2012-01-22T20:00:00+0100,0,0,0
2012-01-22T20:00:00Z,2012-01-22T21:00:00+0100,0,0,0
2012-01-22T21:00:00Z,2012-01-22T22:00:00+0100,0,0,0
2012-01-22T22:00:00Z,2012-01-22T23:00:00+0100,0,0,0
2012-01-22T23:00:00Z,2012-01-23T00:00:00+0100,0,0,0
2012-01-23T00:00:00Z,2012-01-23T01:00:00+0100,0,0,0
2012-01-23T01:00:00Z,2012-01-23T02:00:00+0100,0,0,0
2012-01-23T02:00:00Z,2012-01-23T03:00:00+0100,0,0,0
2012-01-23T03:00:00Z,2012-01-23T04:00:00+0100,0,0,0
2012-01-23T04:00:00Z,2012-01-23T05:00:00+0100,0,0,0
2012-01-23T05:00:00Z,2012-01-23T06:00:00+0100,0,0,0
2012-01-23T06:00:00Z,2012-01-23T07:00:00+0100,0,0,2
2012-01-23T07:00:00Z,2012-01-23T08:00:00+0100,54,4,31
2012-01-23T08:00:00Z,2012-01-23T09:00:00+0100,211,70,135
2012-01-23T09:00:00Z,2012-01-23T10:00:00+0100,343,219,293
2012-01-23T10:00:00Z,2012-01-23T11:00:00+0100,411,360,438
2012-01-23T11:00:00Z,2012-01-23T12:00:00+0100,410,433,455
2012-01-23T12:00:00Z,2012-01-23T13:00:00+0100,342,420,372
2012-01-23T13:00:00Z,2012-01-23T14:00:00+0100,244,318,240
2012-01-23T14:00:00Z,2012-01-23T15:00:00+0100,137,143,104
2012-01-23T15:00:00Z,2012-01-23T16:00:00+0100,29,44,21
2012-01-23T16:00:00Z,2012-01-23T17:00:00+0100,0,11,2
2012-01-23T17:00:00Z,2012-01-23T18:00:00+0100,0,0,0
2012-01-23T18:00:00Z,2012-01-23T19:00:00+0100,0,0,0
2012-01-23T19:00:00Z,2012-01-23T20:00:00+0100,0,0,0
2012-01-23T20:00:00Z,2012-01-23T21:00:00+0100,0,0,0
2012-01-23T21:00:00Z,2012-01-23T22:00:00+0100,0,0,0
2012-01-23T22:00:00Z,2012-01-23T23:00:00+0100,0,0,0
2012-01-23T23:00:00Z,2012-01-24T00:00:00+0100,0,0,0
2012-01-24T00:00:00Z,2012-01-24T01:00:00+0100,0,0,0
2012-01-24T01:00:00Z,2012-01-24T02:00:00+0100,0,0,0
2012-01-24T02:00:00Z,2012-01-24T03:00:00+0100,0,0,0
2012-01-24T03:00:00Z,2012-01-24T04:00:00+0100,0,0,0
2012-01-24T04:00:00Z,2012-01-24T05:00:00+0100,0,0,0
2012-01-24T05:00:00Z,2012-01-24T06:00:00+0100,0,0,0
2012-01-24T06:00:00Z,2012-01-24T07:00:00+0100,0,0,3
2012-01-24T07:00:00Z,2012-01-24T08:00:00+0100,52,12,40
2012-01-24T08:00:00Z,2012-01-24T09:00:00+0100,198,173,182
2012-01-24T09:00:00Z,2012-01-24T10:00:00+0100,370,419,416
2012-01-24T10:00:00Z,2012-01-24T11:00:00+0100,495,597,678
2012-01-24T11:00:00Z,2012-01-24T12:00:00+0100,537,658,821
2012-01-24T12:00:00Z,2012-01-24T13:00:00+0100,484,616,806
2012-01-24T13:00:00Z,2012-01-24T14:00:00+0100,364,498,620
2012-01-24T14:00:00Z,2012-01-24T15:00:00+0100,179,298,306
2012-01-24T15:00:00Z,2012-01-24T16:00:00+0100,36,94,65
2012-01-24T16:00:00Z,2012-01-24T17:00:00+0100,0,19,4
2012-01-24T17:00:00Z,2012-01-24T18:00:00+0100,0,0,0
2012-01-24T18:00:00Z,2012-01-24T19:00:00+0100,0,0,0
2012-01-24T19:00:00Z,2012-01-24T20:00:00+0100,0,0,0
2012-01-24T20:00:00Z,2012-01-24T21:00:00+0100,0,0,0
2012-01-24T21:00:00Z,2012-01-24T22:00:00+0100,0,0,0
2012-01-24T22:00:00Z,2012-01-24T23:00:00+0100,0,0,0
2012-01-24T23:00:00Z,2012-01-25T00:00:00+0100,0,0,0
2012-01-25T00:00:00Z,2012-01-25T01:00:00+0100,0,0,0
2012-01-25T01:00:00Z,2012-01-25T02:00:00+0100,0,0,0
2012-01-25T02:00:00Z,2012-01-25T03:00:00+0100,0,0,0
2012-01-25T03:00:00Z,2012-01-25T04:00:00+0100,0,0,0
2012-01-25T04:00:00Z,2012-01-25T05:00:00+0100,0,0,0
2012-01-25T05:00:00Z,2012-01-25T06:00:00+0100,0,0,0
2012-01-25T06:00:00Z,2012-01-25T07:00:00+0100,0,3,10
2012-01-25T07:00:00Z,2012-01-25T08:00:00+0100,78,70,112
2012-01-25T08:00:00Z,2012-01-25T09:00:00+0100,303,510,428
2012-01-25T09:00:00Z,2012-01-25T10:00:00+0100,580,1046,808
2012-01-25T10:00:00Z,2012-01-25T11:00:00+0100,781,1385,1081
2012-01-25T11:00:00Z,2012-01-25T12:00:00+0100,843,1519,1100
2012-01-25T12:00:00Z,2012-01-25T13:00:00+0100,746,1429,936
2012-01-25T13:00:00Z,2012-01-25T14:00:00+0100,553,1174,642
2012-01-25T14:00:00Z,2012-01-25T15:00:00+0100,269,794,293
2012-01-25T15:00:00Z,2012-01-25T16:00:00+0100,59,388,59
2012-01-25T16:00:00Z,2012-01-25T17:00:00+0100,0,97,4
2012-01-25T17:00:00Z,2012-01-25T18:00:00+0100,0,0,0
2012-01-25T18:00:00Z,2012-01-25T19:00:00+0100,0,0,0
2012-01-25T19:00:00Z,2012-01-25T20:00:00+0100,0,0,0
2012-01-25T20:00:00Z,2012-01-25T21:00:00+0100,0,0,0
2012-01-25T21:00:00Z,2012-01-25T22:00:00+0100,0,0,0
2012-01-25T22:00:00Z,2012-01-25T23:00:00+0100,0,0,0
2012-01-25T23:00:00Z,2012-01-26T00:00:00+0100,0,0,0
2012-01-26T00:00:00Z,2012-01-26T01:00:00+0100,0,0,0
2012-01-26T01:00:00Z,2012-01-26T02:00:00+0100,0,0,0
2012-01-26T02:00:00Z,2012-01-26T03:00:00+0100,0,0,0
2012-01-26T03:00:00Z,2012-01-26T04:00:00+0100,0,0,0
2012-01-26T04:00:00Z,2012-01-26T05:00:00+0100,0,0,0
2012-01-26T05:00:00Z,2012-01-26T06:00:00+0100,0,0,0
2012-01-26T06:00:00Z,2012-01-26T07:00:00+0100,0,3,20
2012-01-26T07:00:00Z,2012-01-26T08:00:00+0100,149,59,205
2012-01-26T08:00:00Z,2012-01-26T09:00:00+0100,611,313,726
2012-01-26T09:00:00Z,2012-01-26T10:00:00+0100,1103,681,1266
2012-01-26T10:00:00Z,2012-01-26T11:00:00+0100,1423,963,1654
2012-01-26T11:00:00Z,2012-01-26T12:00:00+0100,1522,1077,1758
2012-01-26T12:00:00Z,2012-01-26T13:00:00+0100,1357,988,1599
2012-01-26T13:00:00Z,2012-01-26T14:00:00+0100,1027,798,1184
2012-01-26T14:00:00Z,2012-01-26T15:00:00+0100,533,522,582
2012-01-26T15:00:00Z,2012-01-26T16:00:00+0100,111,271,124
2012-01-26T16:00:00Z,2012-01-26T17:00:00+0100,0,73,9
2012-01-26T17:00:00Z,2012-01-26T18:00:00+0100,0,0,0
2012-01-26T18:00:00Z,2012-01-26T19:00:00+0100,0,0,0
2012-01-26T19:00:00Z,2012-01-26T20:00:00+0100,0,0,0
2012-01-26T20:00:00Z,2012-01-26T21:00:00+0100,0,0,0
2012-01-26T21:00:00Z,2012-01-26T22:00:00+0100,0,0,0
2012-01-26T22:00:00Z,2012-01-26T23:00:00+0100,0,0,0
2012-01-26T23:00:00Z,2012-01-27T00:00:00+0100,0,0,0
2012-01-27T00:00:00Z,2012-01-27T01:00:00+0100,0,0,0
2012-01-27T01:00:00Z,2012-01-27T02:00:00+0100,0,0,0
2012-01-27T02:00:00Z,2012-01-27T03:00:00+0100,0,0,0
2012-01-27T03:00:00Z,2012-01-27T04:00:00+0100,0,0,0
2012-01-27T04:00:00Z,2012-01-27T05:00:00+0100,0,0,0
2012-01-27T05:00:00Z,2012-01-27T06:00:00+0100,0,0,0
2012-01-27T06:00:00Z,2012-01-27T07:00:00+0100,0,0,2
2012-01-27T07:00:00Z,2012-01-27T08:00:00+0100,68,20,16
2012-01-27T08:00:00Z,2012-01-27T09:00:00+0100,240,296,60
2012-01-27T09:00:00Z,2012-01-27T10:00:00+0100,409,728,125
2012-01-27T10:00:00Z,2012-01-27T11:00:00+0100,487,1107,184
2012-01-27T11:00:00Z,2012-01-27T12:00:00+0100,486,1385,210
2012-01-27T12:00:00Z,2012-01-27T13:00:00+0100,421,1399,196
2012-01-27T13:00:00Z,2012-01-27T14:00:00+0100,312,1158,146
2012-01-27T14:00:00Z,2012-01-27T15:00:00+0100,168,743,77
2012-01-27T15:00:00Z,2012-01-27T16:00:00+0100,44,339,22
2012-01-27T16:00:00Z,2012-01-27T17:00:00+0100,0,78,4
2012-01-27T17:00:00Z,2012-01-27T18:00:00+0100,0,0,0
2012-01-27T18:00:00Z,2012-01-27T19:00:00+0100,0,0,0
2012-01-27T19:00:00Z,2012-01-27T20:00:00+0100,0,0,0
2012-01-27T20:00:00Z,2012-01-27T21:00:00+0100,0,0,0
2012-01-27T21:00:00Z,2012-01-27T22:00:00+0100,0,0,0
2012-01-27T22:00:00Z,2012-01-27T23:00:00+0100,0,0,0
2012-01-27T23:00:00Z,2012-01-28T00:00:00+0100,0,0,0
2012-01-28T00:00:00Z,2012-01-28T01:00:00+0100,0,0,0
2012-01-28T01:00:00Z,2012-01-28T02:00:00+0100,0,0,0
2012-01-28T02:00:00Z,2012-01-28T03:00:00+0100,0,0,0
2012-01-28T03:00:00Z,2012-01-28T04:00:00+0100,0,0,0
2012-01-28T04:00:00Z,2012-01-28T05:00:00+0100,0,0,0
2012-01-28T05:00:00Z,2012-01-28T06:00:00+0100,0,0,0
2012-01-28T06:00:00Z,2012-01-28T07:00:00+0100,0,0,2
2012-01-28T07:00:00Z,2012-01-28T08:00:00+0100,56,16,22
2012-01-28T08:00:00Z,2012-01-28T09:00:00+0100,188,238,79
2012-01-28T09:00:00Z,2012-01-28T10:00:00+0100,321,570,158
2012-01-28T10:00:00Z,2012-01-28T11:00:00+0100,412,822,216
2012-01-28T11:00:00Z,2012-01-28T12:00:00+0100,424,1006,236
2012-01-28T12:00:00Z,2012-01-28T13:00:00+0100,362,1034,220
2012-01-28T13:00:00Z,2012-01-28T14:00:00+0100,258,901,165
2012-01-28T14:00:00Z,2012-01-28T15:00:00+0100,138,600,82
2012-01-28T15:00:00Z,2012-01-28T16:00:00+0100,38,271,21
2012-01-28T16:00:00Z,2012-01-28T17:00:00+0100,0,61,6
2012-01-28T17:00:00Z,2012-01-28T18:00:00+0100,0,0,0
2012-01-28T18:00:00Z,2012-01-28T19:00:00+0100,0,0,0
2012-01-28T19:00:00Z,2012-01-28T20:00:00+0100,0,0,0
2012-01-28T20:00:00Z,2012-01-28T21:00:00+0100,0,0,0
2012-01-28T21:00:00Z,2012-01-28T22:00:00+0100,0,0,0
2012-01-28T22:00:00Z,2012-01-28T23:00:00+0100,0,0,0
2012-01-28T23:00:00Z,2012-01-29T00:00:00+0100,0,0,0
2012-01-29T00:00:00Z,2012-01-29T01:00:00+0100,0,0,0
2012-01-29T01:00:00Z,2012-01-29T02:00:00+0100,0,0,0
2012-01-29T02:00:00Z,2012-01-29T03:00:00+0100,0,0,0
2012-01-29T03:00:00Z,2012-01-29T04:00:00+0100,0,0,0
2012-01-29T04:00:00Z,2012-01-29T05:00:00+0100,0,0,0
2012-01-29T05:00:00Z,2012-01-29T06:00:00+0100,0,0,0
2012-01-29T06:00:00Z,2012-01-29T07:00:00+0100,0,0,4
2012-01-29T07:00:00Z,2012-01-29T08:00:00+0100,62,16,33
2012-01-29T08:00:00Z,2012-01-29T09:00:00+0100,210,194,115
2012-01-29T09:00:00Z,2012-01-29T10:00:00+0100,392,448,219
2012-01-29T10:00:00Z,2012-01-29T11:00:00+0100,531,654,297
2012-01-29T11:00:00Z,2012-01-29T12:00:00+0100,619,785,336
2012-01-29T12:00:00Z,2012-01-29T13:00:00+0100,605,761,333
2012-01-29T13:00:00Z,2012-01-29T14:00:00+0100,482,642,270
2012-01-29T14:00:00Z,2012-01-29T15:00:00+0100,252,416,145
2012-01-29T15:00:00Z,2012-01-29T16:00:00+0100,63,175,38
2012-01-29T16:00:00Z,2012-01-29T17:00:00+0100,0,43,8
2012-01-29T17:00:00Z,2012-01-29T18:00:00+0100,0,0,0
2012-01-29T18:00:00Z,2012-01-29T19:00:00+0100,0,0,0
2012-01-29T19:00:00Z,2012-01-29T20:00:00+0100,0,0,0
2012-01-29T20:00:00Z,2012-01-29T21:00:00+0100,0,0,0
2012-01-29T21:00:00Z,2012-01-29T22:00:00+0100,0,0,0
2012-01-29T22:00:00Z,2012-01-29T23:00:00+0100,0,0,0
2012-01-29T23:00:00Z,2012-01-30T00:00:00+0100,0,0,0
2012-01-30T00:00:00Z,2012-01-30T01:00:00+0100,0,0,0
2012-01-30T01:00:00Z,2012-01-30T02:00:00+0100,0,0,0
2012-01-30T02:00:00Z,2012-01-30T03:00:00+0100,0,0,0
2012-01-30T03:00:00Z,2012-01-30T04:00:00+0100,0,0,0
2012-01-30T04:00:00Z,2012-01-30T05:00:00+0100,0,0,0
2012-01-30T05:00:00Z,2012-01-30T06:00:00+0100,0,0,0
2012-01-30T06:00:00Z,2012-01-30T07:00:00+0100,0,0,12
2012-01-30T07:00:00Z,2012-01-30T08:00:00+0100,78,27,127
2012-01-30T08:00:00Z,2012-01-30T09:00:00+0100,279,320,450
2012-01-30T09:00:00Z,2012-01-30T10:00:00+0100,484,683,711
2012-01-30T10:00:00Z,2012-01-30T11:00:00+0100,599,960,819
2012-01-30T11:00:00Z,2012-01-30T12:00:00+0100,632,1094,770
2012-01-30T12:00:00Z,2012-01-30T13:00:00+0100,586,1033,636
2012-01-30T13:00:00Z,2012-01-30T14:00:00+0100,470,848,445
2012-01-30T14:00:00Z,2012-01-30T15:00:00+0100,271,560,220
2012-01-30T15:00:00Z,2012-01-30T16:00:00+0100,73,258,52
2012-01-30T16:00:00Z,2012-01-30T17:00:00+0100,0,60,8
2012-01-30T17:00:00Z,2012-01-30T18:00:00+0100,0,0,0
2012-01-30T18:00:00Z,2012-01-30T19:00:00+0100,0,0,0
2012-01-30T19:00:00Z,2012-01-30T20:00:00+0100,0,0,0
2012-01-30T20:00:00Z,2012-01-30T21:00:00+0100,0,0,0
2012-01-30T21:00:00Z,2012-01-30T22:00:00+0100,0,0,0
2012-01-30T22:00:00Z,2012-01-30T23:00:00+0100,0,0,0
2012-01-30T23:00:00Z,2012-01-31T00:00:00+0100,0,0,0
2012-01-31T00:00:00Z,2012-01-31T01:00:00+0100,0,0,0
2012-01-31T01:00:00Z,2012-01-31T02:00:00+0100,0,0,0
2012-01-31T02:00:00Z,2012-01-31T03:00:00+0100,0,0,0
2012-01-31T03:00:00Z,2012-01-31T04:00:00+0100,0,0,0
2012-01-31T04:00:00Z,2012-01-31T05:00:00+0100,0,0,0
2012-01-31T05:00:00Z,2012-01-31T06:00:00+0100,0,0,0
2012-01-31T06:00:00Z,2012-01-31T07:00:00+0100,0,0,6
2012-01-31T07:00:00Z,2012-01-31T08:00:00+0100,79,30,60
2012-01-31T08:00:00Z,2012-01-31T09:00:00+0100,278,372,221
2012-01-31T09:00:00Z,2012-01-31T10:00:00+0100,465,810,392
2012-01-31T10:00:00Z,2012-01-31T11:00:00+0100,561,1150,506
2012-01-31T11:00:00Z,2012-01-31T12:00:00+0100,584,1368,563
2012-01-31T12:00:00Z,2012-01-31T13:00:00+0100,539,1352,574
2012-01-31T13:00:00Z,2012-01-31T14:00:00+0100,441,1178,496
2012-01-31T14:00:00Z,2012-01-31T15:00:00+0100,263,849,290
2012-01-31T15:00:00Z,2012-01-31T16:00:00+0100,75,457,74
2012-01-31T16:00:00Z,2012-01-31T17:00:00+0100,0,106,6
2012-01-31T17:00:00Z,2012-01-31T18:00:00+0100,0,0,0
2012-01-31T18:00:00Z,2012-01-31T19:00:00+0100,0,0,0
2012-01-31T19:00:00Z,2012-01-31T20:00:00+0100,0,0,0
2012-01-31T20:00:00Z,2012-01-31T21:00:00+0100,0,0,0
2012-01-31T21:00:00Z,2012-01-31T22:00:00+0100,0,0,0
2012-01-31T22:00:00Z,2012-01-31T23:00:00+0100,0,0,0
2012-01-31T23:00:00Z,2012-02-01T00:00:00+0100,0,0,0
2012-02-01T00:00:00Z,2012-02-01T01:00:00+0100,0,0,0
2012-02-01T01:00:00Z,2012-02-01T02:00:00+0100,0,0,0
2012-02-01T02:00:00Z,2012-02-01T03:00:00+0100,0,0,0
2012-02-01T03:00:00Z,2012-02-01T04:00:00+0100,0,0,0
2012-02-01T04:00:00Z,2012-02-01T05:00:00+0100,0,0,0
2012-02-01T05:00:00Z,2012-02-01T06:00:00+0100,0,0,0
